date,year,month,day,day_of_year,rainfall_mm,temperature_max,temperature_min,humidity,cloud_cover,sunshine_hours,wind_speed,pressure,dew_point,evapotranspiration,is_monsoon,previous_7day_rainfall,previous_30day_rainfall
2000-07-24,2000,7,24,206,89.81,37.9,28.0,98.0,100.0,3.4,26.0,1003.2,26.0,1.0,1,177.93,183.78
2000-07-25,2000,7,25,207,94.58,38.0,27.0,98.0,100.0,0.5,34.3,1001.9,26.0,1.0,1,163.53,182.58
2000-07-26,2000,7,26,208,145.95,37.7,27.0,97.2,100.0,2.4,31.6,1004.1,26.0,1.0,1,146.17,184.23
2000-07-27,2000,7,27,209,621.34,36.5,28.0,93.6,100.0,1.5,29.6,1002.2,26.0,1.0,1,192.67,200.5
2000-07-28,2000,7,28,210,325.87,37.8,24.5,98.0,100.0,1.5,28.3,1001.1,26.0,1.0,1,230.2,207.58
2000-07-29,2000,7,29,211,50.14,38.0,24.2,96.1,94.8,2.2,25.9,1002.3,26.0,1.0,1,199.94,205.44
2000-07-30,2000,7,30,212,138.65,37.2,26.4,98.0,100.0,0.9,31.1,997.7,26.0,1.0,1,209.48,205.82
2000-07-31,2000,7,31,213,120.4,35.6,27.6,96.1,100.0,3.0,28.6,1001.1,26.0,1.0,1,213.85,207.79
2000-08-01,2000,8,1,214,139.59,37.7,25.9,96.5,100.0,2.2,32.4,1003.3,26.0,1.0,1,220.28,198.92
2000-08-02,2000,8,2,215,158.1,38.0,25.7,98.0,100.0,3.2,28.0,1004.9,26.0,1.0,1,222.01,201.4
2000-08-03,2000,8,3,216,113.07,38.0,26.6,98.0,100.0,2.6,24.3,1004.0,26.0,1.0,1,149.4,202.44
2000-08-04,2000,8,4,217,166.4,38.0,28.0,98.0,100.0,2.3,32.0,1002.7,26.0,1.0,1,126.62,198.71
2000-08-05,2000,8,5,218,98.75,37.4,26.6,94.6,100.0,1.7,33.5,1002.5,26.0,1.0,1,133.57,199.74
2000-08-06,2000,8,6,219,164.07,35.9,28.0,98.0,100.0,2.0,34.6,1001.7,26.0,1.0,1,137.2,193.02
2000-08-07,2000,8,7,220,87.63,35.6,27.1,94.0,100.0,2.7,35.0,1002.3,26.0,1.0,1,132.52,184.18
2000-08-08,2000,8,8,221,40.37,36.5,28.0,97.1,98.6,2.2,21.4,1003.6,26.0,1.0,1,118.34,176.1
2000-08-09,2000,8,9,222,21.09,37.8,26.6,92.6,90.7,2.8,24.1,1000.9,26.0,1.0,1,98.77,175.38
2000-08-10,2000,8,10,223,102.31,35.9,27.4,98.0,100.0,2.3,35.0,1002.2,26.0,1.0,1,97.23,172.65
2000-08-11,2000,8,11,224,148.63,36.0,27.1,98.0,100.0,3.2,32.7,1004.3,26.0,1.0,1,94.69,164.35
2000-08-12,2000,8,12,225,163.63,35.4,26.6,95.5,100.0,2.4,32.4,1004.0,26.0,1.0,1,103.96,163.39
2000-08-13,2000,8,13,226,127.74,38.0,27.7,98.0,100.0,3.2,34.2,1003.0,26.0,1.0,1,98.77,164.52
2000-08-14,2000,8,14,227,86.12,36.2,27.5,98.0,100.0,0.5,35.0,1000.4,26.0,1.0,1,98.56,153.36
2000-08-15,2000,8,15,228,136.73,37.5,26.9,98.0,100.0,2.4,32.9,1004.4,26.0,1.0,1,112.32,155.46
2000-08-16,2000,8,16,229,233.34,38.0,24.2,98.0,100.0,2.2,33.8,998.3,26.0,1.0,1,142.64,157.67
2000-08-17,2000,8,17,230,330.3,34.9,25.1,98.0,100.0,1.5,31.0,1001.0,26.0,1.0,1,175.21,162.16
2000-08-18,2000,8,18,231,124.23,37.3,25.3,98.0,100.0,2.4,30.7,1002.9,26.0,1.0,1,171.73,157.39
2000-08-19,2000,8,19,232,101.43,36.0,26.6,98.0,100.0,2.9,28.7,1004.0,26.0,1.0,1,162.84,150.91
2000-08-20,2000,8,20,233,34.4,38.0,26.2,98.0,100.0,2.3,21.0,1001.3,26.0,1.0,1,149.51,149.95
2000-08-21,2000,8,21,234,160.81,34.7,25.3,98.0,100.0,1.2,35.0,1003.2,26.0,1.0,1,160.18,146.58
2000-08-22,2000,8,22,235,107.55,36.2,25.2,98.0,100.0,2.6,33.1,1000.2,26.0,1.0,1,156.01,147.77
2000-08-23,2000,8,23,236,174.45,36.7,26.9,98.0,100.0,3.1,33.1,1003.1,26.0,1.0,1,147.6,150.59
2000-08-24,2000,8,24,237,23.71,34.6,25.2,94.4,95.0,2.8,27.4,1004.6,26.0,1.0,1,103.8,148.23
2000-08-25,2000,8,25,238,139.85,35.2,23.0,98.0,100.0,2.2,35.0,1002.2,26.0,1.0,1,106.03,148.02
2000-08-26,2000,8,26,239,29.84,35.2,26.1,97.3,100.0,1.7,26.6,1005.3,26.0,1.0,1,95.8,128.31
2000-08-27,2000,8,27,240,46.41,37.0,25.2,98.0,100.0,2.5,25.2,1003.0,26.0,1.0,1,97.52,118.99
2000-08-28,2000,8,28,241,41.51,38.0,26.7,95.7,100.0,1.9,28.4,1003.9,26.0,1.0,1,80.47,118.7
2000-08-29,2000,8,29,242,179.95,37.5,24.8,98.0,100.0,5.1,35.0,1002.8,26.0,1.0,1,90.82,120.08
2000-08-30,2000,8,30,243,83.42,37.2,25.3,98.0,100.0,3.1,28.8,998.1,26.0,1.0,1,77.81,118.85
2000-08-31,2000,8,31,244,191.15,28.6,25.8,98.0,100.0,2.4,35.0,1004.7,26.0,1.0,1,101.73,120.57
2000-09-01,2000,9,1,245,145.66,35.0,22.8,98.0,100.0,2.5,31.4,1003.5,26.0,1.0,1,102.56,120.15
2000-09-02,2000,9,2,246,207.77,34.8,24.6,93.0,100.0,2.0,35.0,1002.8,26.0,1.0,1,127.98,123.31
2000-09-03,2000,9,3,247,33.44,35.8,24.3,98.0,92.0,3.3,26.9,1000.0,26.0,1.0,1,126.13,118.88
2000-09-04,2000,9,4,248,49.26,32.3,24.6,98.0,100.0,2.6,26.9,1002.2,26.0,1.0,1,127.24,117.23
2000-09-05,2000,9,5,249,153.52,35.4,24.5,98.0,100.0,1.5,35.0,1001.6,26.0,1.0,1,123.46,116.88
2000-09-06,2000,9,6,250,146.55,31.1,25.0,98.0,100.0,1.9,32.4,998.5,26.0,1.0,1,132.48,118.84
2000-09-07,2000,9,7,251,167.01,35.7,25.2,98.0,100.0,2.4,27.5,1006.5,26.0,1.0,1,129.03,123.06
2000-09-08,2000,9,8,252,216.03,31.5,25.6,98.0,100.0,2.4,33.7,1004.9,26.0,1.0,1,139.08,129.56
2000-09-09,2000,9,9,253,169.58,35.7,25.4,97.4,100.0,1.9,35.0,1000.8,26.0,1.0,1,133.63,131.8
2000-09-10,2000,9,10,254,25.01,35.5,26.1,98.0,100.0,1.7,24.0,1001.0,26.0,1.0,1,132.42,127.68
2000-09-11,2000,9,11,255,68.61,33.1,25.8,98.0,100.0,2.5,27.8,1002.8,26.0,1.0,1,135.19,124.51
2000-09-12,2000,9,12,256,16.64,34.2,26.2,90.5,100.0,2.5,22.0,1004.5,26.0,1.0,1,115.63,120.81
2000-09-13,2000,9,13,257,79.69,33.4,25.9,98.0,100.0,1.7,33.0,1002.0,26.0,1.0,1,106.08,120.6
2000-09-14,2000,9,14,258,327.73,31.1,23.7,97.9,100.0,0.4,35.0,1003.0,26.0,1.0,1,129.04,126.96
2000-09-15,2000,9,15,259,190.02,34.0,23.9,98.0,100.0,2.5,29.6,1001.0,26.0,1.0,1,125.33,125.52
2000-09-16,2000,9,16,260,79.82,34.8,23.9,98.0,100.0,2.7,33.9,1000.7,26.0,1.0,1,112.5,117.17
2000-09-17,2000,9,17,261,65.83,32.4,25.5,98.0,100.0,2.5,28.8,1001.3,26.0,1.0,1,118.33,115.22
2000-09-18,2000,9,18,262,75.24,33.7,23.7,98.0,100.0,3.4,35.0,1001.3,26.0,1.0,1,119.28,114.35
2000-09-19,2000,9,19,263,110.25,31.3,24.8,98.0,100.0,2.6,35.0,999.4,26.0,1.0,1,132.65,116.88
2000-09-20,2000,9,20,264,345.06,33.9,21.6,98.0,100.0,2.2,35.0,1002.4,26.0,1.0,1,170.56,123.02
2000-09-21,2000,9,21,265,83.72,32.4,21.2,98.0,100.0,1.2,35.0,1005.1,26.0,1.0,1,135.71,122.22
2000-09-22,2000,9,22,266,148.22,32.2,25.2,98.0,100.0,1.9,31.5,1000.2,26.0,1.0,1,129.73,121.35
2000-09-23,2000,9,23,267,24.1,32.8,24.2,94.4,99.1,1.9,25.3,1001.4,26.0,1.0,1,121.77,121.36
2000-09-24,2000,9,24,268,45.84,34.3,24.9,98.0,100.0,2.1,30.0,1000.9,26.0,1.0,1,118.92,118.23
2000-09-25,2000,9,25,269,50.96,32.6,21.5,98.0,100.0,0.9,34.8,1000.1,26.0,1.0,1,115.45,118.93
2000-09-26,2000,9,26,270,299.68,30.1,23.5,98.0,100.0,2.4,31.3,996.4,26.0,1.0,1,142.51,127.38
2000-09-27,2000,9,27,271,203.79,30.5,21.4,98.0,100.0,1.4,32.7,1000.9,26.0,1.0,1,122.33,132.78
2000-09-28,2000,9,28,272,147.19,31.3,24.2,98.0,100.0,2.2,35.0,1001.0,26.0,1.0,1,131.4,131.69
2000-09-29,2000,9,29,273,168.39,32.0,23.1,98.0,100.0,1.5,35.0,1004.3,26.0,1.0,1,134.28,134.53
2000-09-30,2000,9,30,274,9.65,29.4,22.8,96.3,99.2,1.9,22.4,1003.4,26.0,1.0,1,132.21,128.48
2000-10-01,2000,10,1,275,19.98,31.6,23.9,98.0,100.0,1.2,32.6,1004.1,26.0,1.0,1,128.52,124.29
2000-10-02,2000,10,2,276,3.36,32.2,22.6,94.3,94.7,1.7,21.6,1004.1,26.0,1.0,1,121.72,117.47
2000-10-03,2000,10,3,277,15.2,30.0,22.5,91.4,100.0,2.3,21.9,1002.4,26.0,1.0,1,81.08,116.86
2000-10-04,2000,10,4,278,17.17,33.6,20.8,93.0,94.9,3.1,24.4,1006.4,26.0,1.0,1,54.42,115.79
2000-10-05,2000,10,5,279,15.74,29.4,24.1,98.0,100.0,1.8,22.7,1002.0,26.0,1.0,1,35.64,111.2
2000-10-06,2000,10,6,280,22.83,30.6,22.5,98.0,86.8,4.2,26.8,1002.4,26.0,1.0,1,14.85,107.08
2000-10-07,2000,10,7,281,10.53,27.1,22.9,91.2,96.0,3.1,26.9,1002.5,25.4,1.0,1,14.97,101.86
2000-10-08,2000,10,8,282,37.81,29.6,20.5,98.0,100.0,2.0,30.8,1001.3,26.0,1.0,1,17.52,95.92
2000-10-09,2000,10,9,283,3.66,29.7,23.7,97.9,87.8,2.3,25.7,1006.2,26.0,1.0,1,17.56,90.39
2000-10-10,2000,10,10,284,5.91,29.2,22.2,93.1,94.6,2.6,22.6,1004.0,26.0,1.0,1,16.24,89.75
2000-10-11,2000,10,11,285,5.81,28.6,23.9,93.9,100.0,2.1,23.9,1001.9,26.0,1.0,1,14.61,87.66
2000-10-12,2000,10,12,286,25.49,28.7,23.0,98.0,97.1,2.5,21.9,1002.8,26.0,1.0,1,16.01,87.96
2000-10-13,2000,10,13,287,10.08,30.3,18.7,91.3,99.8,1.5,21.1,1005.6,26.0,1.0,1,14.18,85.64
2000-10-14,2000,10,14,288,11.16,26.4,22.5,93.8,87.3,2.5,27.3,1002.0,25.3,1.0,1,14.27,75.08
2000-10-15,2000,10,15,289,16.05,26.3,22.6,87.2,88.4,1.6,24.4,1001.7,24.0,1.0,1,11.17,69.28
2000-10-16,2000,10,16,290,55.97,28.2,22.1,98.0,100.0,1.9,30.8,1001.0,26.0,1.0,1,18.64,68.49
2000-10-17,2000,10,17,291,59.0,28.7,21.5,98.0,100.0,1.7,32.5,1001.8,26.0,1.0,1,26.22,68.26
2000-10-18,2000,10,18,292,21.47,27.5,20.9,92.0,94.0,3.3,19.3,1003.4,25.6,1.0,1,28.46,66.47
2000-10-19,2000,10,19,293,52.85,28.7,21.0,98.0,100.0,1.0,31.3,1002.4,26.0,1.0,1,32.37,64.56
2000-10-20,2000,10,20,294,9.55,29.4,22.7,91.8,100.0,1.7,22.5,1004.0,26.0,1.0,1,32.29,53.37
2000-10-21,2000,10,21,295,2.22,29.8,22.6,95.1,93.9,1.5,25.0,1006.9,26.0,1.0,1,31.02,50.66
2000-10-22,2000,10,22,296,0.42,30.1,20.6,97.0,100.0,3.0,22.0,1004.6,26.0,1.0,1,28.78,45.73
2000-10-23,2000,10,23,297,23.7,26.0,19.7,96.5,88.5,2.6,22.9,1003.9,25.4,1.0,1,24.17,45.72
2000-10-24,2000,10,24,298,9.54,26.7,22.1,94.0,92.4,1.4,22.8,1002.4,25.0,1.0,1,17.11,44.51
2000-10-25,2000,10,25,299,7.36,26.4,21.6,96.4,93.6,2.4,19.5,1004.7,26.0,1.0,1,15.09,43.05
2000-10-26,2000,10,26,300,19.89,29.1,20.7,95.4,94.1,2.4,29.0,1003.0,26.0,1.0,1,10.38,33.73
2000-10-27,2000,10,27,301,9.23,26.5,19.1,93.7,94.7,1.7,24.5,1003.0,24.4,1.0,1,10.34,27.24
2000-10-28,2000,10,28,302,8.09,27.8,18.2,85.9,88.8,2.8,26.4,1004.5,24.9,1.0,1,11.18,22.6
2000-10-29,2000,10,29,303,28.67,25.1,21.0,98.0,100.0,0.9,28.8,999.3,24.5,1.0,1,15.21,17.95
2000-10-30,2000,10,30,304,32.07,26.1,19.4,98.0,100.0,1.2,24.3,1003.3,26.0,1.0,1,16.41,18.69
2000-10-31,2000,10,31,305,12.69,25.6,19.2,88.2,88.0,2.4,24.1,1000.7,23.0,1.0,1,16.86,18.45
2000-11-01,2000,11,1,306,99.71,27.9,20.4,95.2,100.0,3.8,34.7,1005.0,26.0,1.0,1,30.05,21.66
2000-11-02,2000,11,2,307,25.98,24.9,19.1,98.0,95.5,3.0,27.5,1001.9,24.9,1.0,1,30.92,22.02
2000-11-03,2000,11,3,308,73.75,29.3,19.1,98.0,100.0,1.6,34.6,1000.8,26.0,1.0,1,40.14,23.91
2000-11-04,2000,11,4,309,6.4,26.8,18.7,86.7,78.5,3.7,21.0,1005.5,24.2,1.0,1,39.9,23.6
2000-11-05,2000,11,5,310,68.48,25.3,20.3,98.0,100.0,2.6,33.4,1003.1,25.5,1.0,1,45.58,25.12
2000-11-06,2000,11,6,311,70.58,26.7,18.2,98.0,100.0,2.6,32.8,1002.3,25.7,1.0,1,51.08,27.12
2000-11-07,2000,11,7,312,13.8,24.9,17.5,87.8,92.1,2.1,20.5,997.9,23.3,1.0,1,51.24,26.32
2000-11-08,2000,11,8,313,6.83,24.4,18.1,83.2,84.2,5.1,20.2,1006.1,22.0,1.0,1,37.97,26.42
2000-11-09,2000,11,9,314,73.34,26.9,20.8,98.0,97.2,1.6,33.8,1002.5,26.0,1.0,1,44.74,28.67
2000-11-10,2000,11,10,315,8.14,27.8,18.3,96.2,91.9,2.2,21.8,1002.5,26.0,1.0,1,35.37,28.75
2000-11-11,2000,11,11,316,24.09,26.2,19.5,93.0,96.0,2.5,24.1,1000.5,24.5,1.0,1,37.89,28.7
2000-11-12,2000,11,12,317,17.77,23.7,18.5,98.0,91.7,2.5,21.2,1005.1,23.2,1.0,1,30.65,28.96
2000-11-13,2000,11,13,318,33.47,24.2,18.6,98.0,97.2,1.5,28.7,1003.1,24.1,1.0,1,25.35,29.7
2000-11-14,2000,11,14,319,2.94,27.6,20.4,86.4,83.7,3.0,24.9,1007.7,25.8,1.0,1,23.8,29.27
2000-11-15,2000,11,15,320,13.51,26.4,18.8,98.0,93.3,1.8,20.6,1005.6,25.8,1.0,1,24.75,27.85
2000-11-16,2000,11,16,321,11.5,23.4,20.6,81.4,82.4,3.4,24.4,1004.1,19.6,1.0,1,15.92,26.27
2000-11-17,2000,11,17,322,15.4,23.9,20.8,89.8,98.1,1.6,24.4,1003.9,22.4,1.0,1,16.95,26.07
2000-11-18,2000,11,18,323,11.5,25.1,20.3,96.2,82.1,3.7,20.2,1000.3,24.6,1.0,1,15.16,24.69
2000-11-19,2000,11,19,324,4.3,24.5,17.7,84.9,94.6,2.3,18.9,1005.7,22.0,1.0,1,13.23,24.51
2000-11-20,2000,11,20,325,37.43,27.8,18.5,98.0,96.2,1.2,27.5,1002.6,26.0,1.0,1,13.8,25.69
2000-11-21,2000,11,21,326,56.26,23.5,20.0,92.6,100.0,1.2,23.0,1002.4,22.4,1.0,1,21.41,27.55
2000-11-22,2000,11,22,327,8.17,25.4,19.1,84.5,90.4,3.4,14.4,1003.0,22.4,1.0,1,20.65,27.03
2000-11-23,2000,11,23,328,6.46,24.8,19.4,87.9,84.2,3.0,24.2,1005.4,23.2,1.0,1,19.93,26.93
2000-11-24,2000,11,24,329,14.17,22.0,19.5,91.5,86.1,2.1,21.6,1002.1,20.6,1.0,1,19.76,27.15
2000-11-25,2000,11,25,330,87.73,22.0,19.5,98.0,100.0,1.3,32.5,1000.2,21.9,1.0,1,30.65,29.42
2000-11-26,2000,11,26,331,20.17,23.5,16.7,88.4,70.2,4.5,29.5,1000.7,22.1,1.0,1,32.91,29.78
2000-11-27,2000,11,27,332,5.34,24.6,17.7,81.2,56.0,7.7,20.5,1001.9,21.0,1.0,1,28.33,29.69
2000-11-28,2000,11,28,333,64.68,26.3,17.0,98.0,100.0,1.2,29.9,1004.2,26.0,1.0,1,29.53,30.89
2000-11-29,2000,11,29,334,23.27,22.6,17.5,91.6,84.3,2.8,21.6,1001.7,21.8,1.0,1,31.69,30.6
2000-11-30,2000,11,30,335,1.69,24.4,17.9,87.1,70.9,4.6,17.6,1004.3,22.0,1.0,0,31.01,30.23
2000-12-01,2000,12,1,336,2.34,23.2,17.7,86.7,79.0,4.2,15.4,1007.1,21.2,1.0,0,29.32,26.98
2000-12-02,2000,12,2,337,0.0,26.1,16.8,79.5,71.2,6.0,20.2,1002.9,21.9,1.0,0,16.78,26.12
2000-12-03,2000,12,3,338,0.0,23.4,16.0,81.3,62.6,5.1,18.6,1002.6,20.3,1.0,0,13.9,23.66
2000-12-04,2000,12,4,339,3.05,22.7,16.0,79.3,79.9,3.4,15.8,1004.9,19.6,1.0,0,13.58,23.55
2000-12-05,2000,12,5,340,4.22,23.6,19.5,85.7,84.5,2.1,21.6,1003.2,21.0,1.0,0,4.94,21.4
2000-12-06,2000,12,6,341,2.87,23.5,18.8,81.2,74.0,3.1,16.8,1006.6,20.6,1.0,0,2.02,19.15
2000-12-07,2000,12,7,342,0.0,25.3,17.6,86.7,75.0,4.0,18.1,1004.3,23.2,1.0,0,1.78,18.69
2000-12-08,2000,12,8,343,0.0,23.1,16.0,73.5,66.5,4.2,19.4,1003.5,17.5,1.0,0,1.45,18.46
2000-12-09,2000,12,9,344,0.0,23.7,16.1,81.7,71.2,3.1,18.2,1003.5,20.5,1.0,0,1.45,16.02
2000-12-10,2000,12,10,345,0.0,22.0,17.7,89.6,76.5,3.3,16.9,1006.2,20.5,1.0,0,1.45,15.74
2000-12-11,2000,12,11,346,0.0,22.0,18.0,76.3,62.8,4.2,13.3,1004.3,18.2,1.0,0,1.01,14.94
2000-12-12,2000,12,12,347,0.0,22.3,16.6,79.6,74.1,4.0,17.9,1005.6,18.7,1.0,0,0.41,14.35
2000-12-13,2000,12,13,348,0.0,22.9,17.6,77.3,67.4,3.8,20.0,1003.3,19.1,1.0,0,0.0,13.23
2000-12-14,2000,12,14,349,0.0,22.0,16.8,82.0,74.1,3.8,13.5,1002.8,18.6,1.0,0,0.0,13.14
2000-12-15,2000,12,15,350,0.0,23.1,18.2,70.2,71.6,4.7,12.8,1003.2,16.9,1.0,0,0.0,12.68
2000-12-16,2000,12,16,351,0.0,22.0,16.8,73.1,62.7,5.1,21.0,1003.6,16.0,1.0,0,0.0,12.3
2000-12-17,2000,12,17,352,3.35,25.1,16.7,75.3,66.7,4.8,14.0,1005.8,20.1,1.0,0,0.48,11.9
2000-12-18,2000,12,18,353,0.0,22.2,16.2,81.0,70.5,3.5,14.7,1001.9,17.8,1.0,0,0.48,11.52
2000-12-19,2000,12,19,354,0.0,23.1,17.6,76.5,63.2,5.7,15.3,1002.7,18.1,1.0,0,0.48,11.37
2000-12-20,2000,12,20,355,0.0,22.1,17.2,74.4,58.3,5.9,18.5,1006.2,15.9,1.0,0,0.48,10.13
2000-12-21,2000,12,21,356,0.0,22.2,16.0,78.3,64.0,5.0,11.7,1005.8,17.8,1.0,0,0.48,8.25
2000-12-22,2000,12,22,357,0.0,23.1,17.1,77.3,71.9,4.5,14.9,1006.1,18.2,1.0,0,0.48,7.98
2000-12-23,2000,12,23,358,0.64,22.5,16.8,75.7,41.0,7.3,12.3,1002.5,17.8,1.0,0,0.57,7.78
2000-12-24,2000,12,24,359,0.0,22.0,17.7,73.9,64.7,5.4,21.7,1004.9,17.1,1.0,0,0.09,7.31
2000-12-25,2000,12,25,360,0.0,22.7,16.4,72.0,58.5,6.2,13.5,1001.7,16.6,1.0,0,0.09,4.39
2000-12-26,2000,12,26,361,0.0,22.0,16.0,81.1,57.1,5.5,12.3,1002.0,19.3,1.0,0,0.09,3.72
2000-12-27,2000,12,27,362,0.0,23.0,16.0,81.1,67.7,4.4,12.9,1004.1,20.3,1.0,0,0.09,3.54
2000-12-28,2000,12,28,363,0.0,23.9,18.7,69.6,44.9,6.6,14.4,1005.5,17.9,1.0,0,0.09,1.38
2000-12-29,2000,12,29,364,0.0,23.6,16.2,73.1,52.6,5.7,15.3,1007.1,18.7,1.0,0,0.09,0.61
2000-12-30,2000,12,30,365,0.0,22.0,17.7,76.2,67.3,4.1,16.8,1004.1,17.7,1.0,0,0.0,0.55
2000-12-31,2000,12,31,366,0.0,22.0,16.0,70.5,38.3,7.6,12.1,1006.0,16.1,1.0,0,0.0,0.47
2001-01-01,2001,1,1,1,0.0,25.5,16.9,77.1,60.8,5.2,12.2,1003.1,20.5,1.0,0,0.0,0.47
2001-01-02,2001,1,2,2,0.0,22.8,16.0,74.7,66.5,4.8,8.2,1007.8,17.8,1.0,0,0.0,0.47
2001-01-03,2001,1,3,3,0.0,22.6,16.5,76.9,64.4,5.4,11.0,1006.4,18.1,1.0,0,0.0,0.37
2001-01-04,2001,1,4,4,0.0,22.0,16.0,82.6,61.1,5.6,12.3,1003.3,19.5,1.0,0,0.0,0.23
2001-01-05,2001,1,5,5,0.49,22.0,16.0,66.6,41.9,8.4,18.7,1004.1,16.1,1.0,0,0.07,0.15
2001-01-06,2001,1,6,6,0.0,22.0,16.0,78.7,62.1,5.3,14.1,1005.3,17.5,1.0,0,0.07,0.15
2001-01-07,2001,1,7,7,0.0,22.0,16.1,70.5,45.3,6.8,12.7,1004.0,16.4,1.0,0,0.07,0.15
2001-01-08,2001,1,8,8,0.0,22.2,16.0,75.1,50.9,6.5,18.2,1002.9,17.8,1.0,0,0.07,0.15
2001-01-09,2001,1,9,9,0.0,24.5,16.0,74.3,50.8,7.0,12.6,1005.6,21.0,1.06,0,0.07,0.15
2001-01-10,2001,1,10,10,0.0,22.4,16.5,77.5,42.5,8.9,10.8,1005.0,17.5,1.0,0,0.07,0.15
2001-01-11,2001,1,11,11,0.0,23.0,16.0,72.0,59.4,5.9,10.7,1003.9,18.7,1.0,0,0.07,0.15
2001-01-12,2001,1,12,12,0.0,22.0,16.0,68.2,46.0,7.1,9.7,1005.4,15.8,1.0,0,0.0,0.15
2001-01-13,2001,1,13,13,0.0,22.0,18.6,72.2,47.6,7.6,10.5,1002.0,16.4,1.0,0,0.0,0.15
2001-01-14,2001,1,14,14,0.0,22.0,18.3,77.7,45.5,6.6,12.9,1005.7,17.4,1.0,0,0.0,0.15
2001-01-15,2001,1,15,15,2.1,22.0,16.0,73.2,42.7,7.2,12.4,1005.2,16.5,1.0,0,0.3,0.22
2001-01-16,2001,1,16,16,0.0,22.0,16.8,68.2,49.6,6.8,15.6,1003.2,16.5,1.0,0,0.3,0.11
2001-01-17,2001,1,17,17,1.25,22.0,16.0,70.2,50.7,5.8,13.6,1001.2,16.9,1.0,0,0.48,0.15
2001-01-18,2001,1,18,18,0.0,22.0,16.0,71.0,68.9,3.6,15.2,1006.0,16.5,1.0,0,0.48,0.15
2001-01-19,2001,1,19,19,0.0,22.0,16.0,70.2,41.8,7.9,16.3,1003.4,16.4,1.0,0,0.48,0.15
2001-01-20,2001,1,20,20,0.0,22.1,18.3,69.4,40.0,6.8,14.3,1006.1,16.4,1.0,0,0.48,0.15
2001-01-21,2001,1,21,21,0.0,22.0,17.2,73.2,53.6,7.0,9.3,1006.8,16.0,1.0,0,0.48,0.15
2001-01-22,2001,1,22,22,0.53,24.4,17.4,77.4,53.3,6.0,11.3,1008.8,19.6,1.0,0,0.25,0.15
2001-01-23,2001,1,23,23,1.47,24.9,17.2,73.3,42.0,7.3,15.2,1001.2,20.7,1.0,0,0.46,0.19
2001-01-24,2001,1,24,24,0.0,23.8,16.4,71.1,45.2,5.7,15.9,1006.4,18.8,1.0,0,0.29,0.19
2001-01-25,2001,1,25,25,2.47,22.9,16.0,73.7,56.4,6.3,12.4,1003.0,18.2,1.0,0,0.64,0.28
2001-01-26,2001,1,26,26,0.0,22.8,16.6,70.7,31.7,8.8,17.3,1006.2,16.6,1.0,0,0.64,0.28
2001-01-27,2001,1,27,27,1.61,23.2,18.4,69.3,34.6,8.6,10.1,1005.3,17.5,1.0,0,0.87,0.33
2001-01-28,2001,1,28,28,0.0,22.6,16.7,65.4,41.1,8.1,12.2,1008.1,15.9,1.12,0,0.87,0.33
2001-01-29,2001,1,29,29,1.37,22.8,19.1,65.8,32.4,7.0,6.9,1005.7,16.0,1.0,0,0.99,0.38
2001-01-30,2001,1,30,30,0.47,22.0,16.0,67.4,32.9,7.3,11.3,1007.5,16.2,1.0,0,0.85,0.39
2001-01-31,2001,1,31,31,0.0,22.8,16.0,68.2,47.6,5.8,12.9,1005.0,16.4,1.0,0,0.85,0.39
2001-02-01,2001,2,1,32,3.28,23.4,16.0,72.9,44.0,6.9,15.1,1002.9,18.3,1.0,0,0.96,0.5
2001-02-02,2001,2,2,33,0.0,23.2,16.7,66.2,35.4,7.4,5.0,1009.8,16.2,1.0,0,0.96,0.5
2001-02-03,2001,2,3,34,0.0,24.5,18.6,65.0,28.6,9.1,6.0,1005.7,17.7,1.17,0,0.73,0.5
2001-02-04,2001,2,4,35,0.28,25.0,16.4,67.4,38.7,7.8,8.8,1004.2,18.0,1.0,0,0.77,0.49
2001-02-05,2001,2,5,36,1.34,22.1,16.0,68.3,45.5,7.5,5.0,1003.7,15.8,1.0,0,0.77,0.54
2001-02-06,2001,2,6,37,0.0,22.0,17.1,63.5,22.6,9.8,10.6,1007.0,15.0,1.29,0,0.7,0.54
2001-02-07,2001,2,7,38,0.0,24.9,18.6,62.7,22.3,7.8,15.1,1000.8,17.0,1.0,0,0.7,0.54
2001-02-08,2001,2,8,39,0.0,24.1,17.1,68.0,39.8,8.4,8.8,1002.3,17.8,1.0,0,0.23,0.54
2001-02-09,2001,2,9,40,0.0,22.3,17.4,64.7,27.8,8.6,12.2,1004.9,16.3,1.0,0,0.23,0.54
2001-02-10,2001,2,10,41,0.0,22.9,17.2,69.7,28.0,9.6,9.6,1000.8,17.8,1.0,0,0.23,0.54
2001-02-11,2001,2,11,42,0.0,22.8,17.0,65.9,26.7,7.8,7.0,1003.4,16.5,1.0,0,0.19,0.54
2001-02-12,2001,2,12,43,0.12,23.8,20.2,64.4,37.1,8.5,5.9,1005.0,16.8,1.2,0,0.02,0.54
2001-02-13,2001,2,13,44,0.55,25.6,19.0,60.0,34.4,8.3,11.4,1006.8,17.2,1.0,0,0.1,0.56
2001-02-14,2001,2,14,45,0.0,22.2,19.7,64.3,33.4,9.6,11.2,1007.0,14.7,1.0,0,0.1,0.49
2001-02-15,2001,2,15,46,0.0,24.0,21.0,60.2,24.4,9.4,9.2,1006.3,15.3,1.0,0,0.1,0.49
